,163348416,163348418,163755246,165796007,165797937,177228755,179048964,179069430,179238219,179238220,200523432,232198966,232385663,281221369,295540703,297137669,297309624,297486652,297486827,297488206,303720214,393170636,393170640,404489035,41157479,414228506,414283664,414295984,420431652,426257036,456519543,461207303,461517448,461764828,461764829,471773647,471773658,471783069,471783073,477835113,479820556,480258766,480690138,495954740,521738406,521738417,521738418,521738419,532646121,575174953,585187059,585628874,585628875,589566126,62203167,62203478,62203658,62232486,62238217,62240098,62242840,62244864,632307395,632308005,685589105,700607855,700607857,70799844,70925027,739459889,739459900,740526469,798941237,83069708,83069817,838909472,883972799,954013199,954013209,96328169,973233930
G06009900009102,,,,,,,,1.12,,,,,,,,,,,,,,,,,,,,,,,,1.27,,1.11,1.11,,,,,,,,,,,,,,,,,,,,1.83,1.59,1.52,0.39,0.94,,,,,,,,,1.85,,,,,,,,,,,,,
G06009900009103,,,,,,,,1.09,,,,,,,,,,,,,,,,,,,,,,,,0.79,,0.63,0.63,,,,,,,,,,,,,,,,,,,,2.14,1.11,1.85,0.25,0.46,,,,,,,,,2.18,,,,,,,,,,,,,
G06009900009104,,,,,,,,1.57,,,,,,,,,,,,,,,,,,,,,,,,0.41,,0.25,0.25,,,,,,,,,,,,,,,,,,,,1.76,0.9,2.09,0.73,0.94,2.18,,,,,,,,,,,,,,,,,,,,,
G06009900009111,,,,,,,,,1.2,1.53,,,,,,,,,,,,,,,,,,,,,,0.51,,0.67,0.67,,,,,,,,,,,,,,,,,,,,1.38,1.56,,1.55,,1.72,,,,,,,,,,,,,,,,,,,1.97,,
G06009900009112,,,,,,,,,1.66,,,,,,,,,,,,,,,2.17,,,,,,,,0.51,,0.67,0.67,,,,,,,,,,,,,,,,,,,,1.31,1.66,2.21,1.56,,2.18,,,,,,,,,,,,,,,,,,,,,
G06009900009113,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,0.62,,0.78,0.78,,,,,,,,,,,,,,,,,,,,0.74,1.87,1.79,1.23,,2.41,,,,,,,,2.06,,,,,,,,,,,,,
G06009900009121,,,,,,,,,0.85,1.02,,,,,,,,,,,,,,1.44,,,,,,,,0.89,,1.05,1.05,,,,,,,,,,,,,,,,,,,,1.04,,,,,1.66,,,,,,,,,,,,,,,,,,1.63,1.46,,
G06009900009122,,,,,,,,,1.16,1.29,,,,,,,,,,,,,,1.18,,,,,,,,1.15,,1.31,1.31,,,,,,,,,,,,,,,,,,,,0.78,,,,,2.02,,,,,,,,,,,,,,,,,,1.38,1.33,,
G06009900009123,,,,,,,,,1.0,1.08,,,,,,,,,,,,,,0.61,,,,,,,,1.63,,1.79,1.79,,,,,,,,,,,,,,,,,,,,0.75,,,,,1.95,,,,,,,,,,,,,,,,,,0.81,0.76,,
G06009900010011,,,,,,,,1.68,,,,,,,,,,,,,,,,,,,,,,,,0.85,,0.75,0.75,,,,,,,,,,,,,,,,,,,,2.21,0.51,2.32,0.96,1.03,1.98,,,,,,,,,,,,,,,,,,,,,
G06009900010012,,,,,,,1.97,2.31,,,,,,,,,,,,,,,,,,,,,,,,1.57,,1.46,1.46,,,,,,,,,,,,,,,,,,,,2.93,0.42,,1.68,1.66,1.71,,,,,,,,,,,,,,,,,,,,,
G06009900010013,,,,,,,2.31,1.55,,,,,,,,,,,,,,,,,,,,,,,,1.36,,1.25,1.25,,,,,,,,,,,,,,,,,,,,,0.42,2.55,1.16,0.9,2.01,,,,,,,,,,,,,,,,,,,,,
G06009900010014,,,,,,,,1.98,,,,,,,,,,,,,,,,,,,,,,,,0.98,,1.06,1.06,,,,,,,,,,,,,,,,,,,,2.34,0.35,2.63,1.27,1.33,1.56,,,,,,,,,,,,,,,,,,,,,
G06009900010015,,,,,,,1.92,1.97,,,,,,,,,,,,,,,,,,,,,,,,1.65,,1.54,1.54,,,,,,,,,,,,,,,,,,,,,0.5,,1.58,1.32,1.79,,,,,,,,,,,,,,,,,,,,,2.3
G06009900010021,,,,,,,1.83,1.25,,,,,,,,,,,,,,,,,,,,,,,,1.84,,1.73,1.73,,,,,,,,,,,,,,,,,,,,,0.89,,1.3,1.04,,,,,,,,,,,,,,,,,,,,,2.31,2.21
G06009900010022,,,,,,,1.41,1.62,,,,,,,,,,,,,,,,,,,,,,,,2.27,,2.17,2.17,,,,,,,,,,,,,,,,,,,,,1.14,,1.74,1.48,,,,,,,,,,,,,,,,,,,,,2.15,1.79
G06009900010023,,,,,,,0.76,1.99,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2.9,2.9,,,,,,,,,,,,,,,,,,,,,1.88,,2.47,1.87,,,,,,,,,,,,,,,,,,,,,1.74,1.14
G06009900011001,,,,,,,2.33,1.55,,,,,,,,,,,,,,,,,,,,,,,,1.83,,1.72,1.72,,,,,,,,,,,,,,,,,,,,,1.39,2.68,1.29,1.03,,,,,,,,,,,,,,,,,,,,,,2.71
G06009900011002,,,,,,,1.68,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,,,,,,,,,,,,,,,,,,,,,1.95,,1.62,0.96,,2.03,1.99,,,,,,,,,,,,,,,,,,2.06,2.05
G06009900011003,,,,,,,1.48,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,2.25,,,,,,,,,,,,,,,,,,,,,1.44,,1.82,1.16,,2.54,,,,,,,,,,,,,,,,,,,1.86,1.85
G06009900011004,,,,,,,1.1,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,,,,,,,,,,,,,,,,,,,,,1.68,,2.13,1.53,,2.89,2.85,,,,,,,,,,,,,,,,,,1.49,1.47
G06009900012001,,,,,,,0.99,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,2.68,2.68,,,,,,,,,,,,,,,,,,,,,1.81,,2.25,1.66,,3.19,,,,,,,,,,,,,,,,,,,1.48,1.36
G06009900012002,,,,,,,0.48,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,3.15,3.15,,,,,,,,2.44,,,,,,,,,,,,,2.13,,2.72,2.12,,,,,,,,,,,,,,,,,,,,,1.33,0.85
G06009900012003,,,,,,,0.77,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18,,,,,,,,,,,,,2.6,,,2.59,,2.78,2.74,,,,,,,2.34,,,,,,,,,,,0.69,0.66
G06009900013001,,,,,,,1.96,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11,3.11,,,,,,,,,2.0,1.34,,2.12,2.07,,,,,,,,,,,,,,,,,,1.95,2.08
G06009900013002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G06009900013003,,,,,,,2.41,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27,2.17,2.17,,,,,,,,,,1.71,,1.17,1.13,,,,,,,,,,,,,,,,,,1.32,2.21
G06009900013004,,,,,,,1.81,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,2.85,,,,,,,,,,2.32,,1.85,1.81,,,,,,,2.72,,,,,,,,,,,0.72,1.61
G06009900013005,,,,,,,1.47,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12,,,,,,,,,,,,,2.07,,2.44,1.78,,2.11,2.06,,,,,,,,,,,,,,,,,,1.34,1.6
G06009900013006,,,,,,,1.14,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,,,,,,,,,,,,,2.26,,2.71,2.11,,2.44,2.4,,,,,,,,,,,,,,,,,,0.91,1.2
G06009900014001,,,,,,,,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93,,,2.74,2.74,2.64,1.7,,,,,,,,,,,,1.64,0.92,,,,,,,,,,,,,,,,,,1.47,2.67
G06009900014002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61,,4.72,2.82,2.82,2.71,1.78,,,,,,,,,,,,1.72,1.0,,,,,,,2.45,,,,,,,,,,,1.87,
G06009900014003,,,,,,,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,3.35,3.25,1.94,,,,,,,,,,,,2.29,1.6,,,,,,,2.24,,,,,,,,,,,1.84,2.94
G06009900014004,,,,,,,2.39,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,,,,,2.87,2.2,,,,,,,,,,,,1.87,1.42,,,,,,,2.49,,,,,,,,,,,0.98,2.19
G06009900014005,,,,,,,1.86,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,2.76,,,,,,,,,,3.05,,2.15,1.98,,,,,,,1.93,,,,,,,,,,,0.43,1.66
G06009900015001,,,,,,,1.74,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,,,,,,3.69,,,,,,,,,,4.27,,3.71,3.28,,,,,,,0.9,,,,,,,,,,,1.64,1.54
G06009900015002,,,,,,,2.01,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,3.83,,,,,,,,,,4.56,,4.18,3.5,,,,,,,0.25,,,,,,,,,,,2.22,1.64
G06009900015003,,,,,,,2.72,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,4.68,,,,,,,,,,5.18,,5.03,4.34,,,,,,,1.06,,,,,,,,,,,3.06,2.44
G06009900015004,,,,,,,3.62,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,,,,6.43,,5.02,,,,,,,,,,,,5.37,4.68,,,,,,,1.4,,,,,,,,,,,3.4,3.24
G06009900016011,,,,,,,1.46,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,,,4.26,,,,,,,,,,4.0,,3.92,3.85,,,,,,,0.76,,,,,,,,,,,1.79,1.08
G06009900016012,,,,,,,2.03,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,,,,,,4.8,,,,,,,,,,4.49,,4.73,4.38,,,,,,,1.3,,,,,,,,,,,2.59,1.76
G06009900016013,,,,,,,1.98,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,,,,,,,,,,,,,4.28,,,4.43,,4.67,4.63,,,,,,,1.7,,,,,,,,,,,2.54,1.7
G06009900016031,,,,,,,3.06,,,,,,,,,,,,,,,,,,,6.27,6.48,,5.51,,,,,,,,,,,,,,2.39,,,,,,,,,,,,,,,,5.51,,,5.48,,,,,,,2.2,,,,,,,,,,,3.62,2.78
G06009900016032,,,,,,,2.79,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,,,,,,5.24,,,,,,,,,,5.24,,5.48,4.9,,,,,,,1.62,,,,,,,,,,,3.34,2.51
G06009900016033,,,,,,,3.06,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,4.98,,,,,,,,,,5.51,,5.33,4.64,,,,,,,1.36,,,,,,,,,,,3.36,2.78
G06009900016034,,,,,,,2.62,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,,,,,,4.76,,,,,,,,,,5.07,,5.11,4.43,,,,,,,1.14,,,,,,,,,,,3.15,2.34
G06009900016041,,,,,,,2.41,4.98,,,,,,,,,,,,,,,,,,,,,5.22,,,,,,,,,,,,,,2.08,,,,,,,,,,,,,,,,4.86,,5.1,5.05,,,,,,,2.0,,,,,,,,,,,2.97,2.13
G06009900016042,,,,,,,2.68,5.25,,,,,,,,,,,,,,,,,,6.44,,,5.49,,,,,,,,,,,,,,2.35,,,,,,,,,,,,,,,,5.13,,,5.32,,,,,,,2.26,,,,,,,,,,,3.24,2.4
G06009900016043,,,,,,,2.58,5.16,,,,,,,,,,,,,,,,,,,,,5.45,,,,,,,,,,,,,,2.09,,,,,,,,,,,,,,,,5.04,,5.28,5.23,,,,,,,2.0,,,,,,,,,,,3.14,2.31
G06009900017001,,,,,,,1.27,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,,,,,,,,,,,,,3.72,,,3.82,,3.74,3.69,,,,,,,1.09,,,,,,,,,,,1.6,0.9
G06009900017002,,,,,,,0.8,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,,,,,,,,,,,,,3.25,,,3.35,,3.43,3.39,,,,,,,1.43,,,,,,,,,,,1.3,0.43
G06009900018001,,,,,,,0.44,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,3.23,3.23,,,,,,,,2.42,,,,,,,,,,,,,2.19,,2.92,2.34,,,,,,,,,,,,,,,,,,,,,1.78,0.82
G06009900018002,,,,,,,0.47,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,,,,,,,,,,,,,2.72,,3.45,2.88,,,3.55,,,,,,,2.13,,,,,,,,,,,1.46,0.28
G06009900018003,,,,,,,0.29,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,,,,,,,,,,,,,2.78,,3.48,2.88,,,3.37,,,,,,,1.95,,,,,,,,,,,1.28,0.09
G06009900019001,,,,,,,1.87,3.74,,,,,,,,,,,,,,,,,,,,,,,,2.22,,2.38,2.38,,,,,,,,,,,,,,,,,,,,,1.97,,3.23,3.28,2.07,,,,,,,,,,,,,,,,,,,,,2.25
G06009900019002,,,,,,,2.05,3.91,,,,,,,,,,,,,,,,,,,,,,,,2.21,,2.37,2.37,,,,,,,,,,,,,,,,,,,,,1.96,,3.22,3.26,2.05,,,,,,,,,,,,,,,,,,,,,2.43
G06009900019003,,,,,,,1.44,3.31,,,,,,,,,,,,,,,,,,,,,,,,2.58,,2.74,2.74,,,,,,,,,,,,,,,,,,,,,2.33,,3.59,3.19,2.42,,,,,,,,,,,,,,,,,,,,,1.82
G06009900019004,,,,,,,0.89,2.76,,,,,,,,,,,,,,,,,,,,,,,,3.29,,3.45,3.45,,,,,,,,,,,,,,,,,,,,,2.48,,3.21,2.64,,,,,,,,,,,,,,,,,,,,,2.23,1.27
G06009900019005,,,,,,,1.03,2.9,,,,,,,,,,,,,,,,,,,,,,,,2.9,,3.06,3.06,,,,,,,,,,,,,,,,,,,,,2.62,,3.35,2.78,,,,,,,,,,,,,,,,,,,,,2.36,1.41
G06009900020021,,,,,,,,,3.99,3.94,,,,,,,,,,,,,,5.33,,,,,,,,5.33,,5.49,,,,,,,,,,,,,,,,7.03,,,,,5.67,,,,,4.85,,,,,,,,,,,,,,,,,,4.58,4.23,,
G06009900020022,,,,,,,,,2.39,2.34,,,,,,,,,,,,,,3.89,,,,,,,,3.72,,3.88,3.88,,,,,,,,,,,,,,,,,,,,4.07,,,,,2.26,,,,,,,,,,,,,,,,,,2.98,2.63,,
G06009900020023,,,,,,,,,4.02,3.97,,,,,,,,,,,,,,,,,,4.01,4.14,,,4.32,,4.48,,,,,,,,,,,,,,,,3.91,,,,,,4.08,,,,3.89,,,,,,,,,,,,,,,,,,,4.26,,
G06009900020041,,,,,,,,,1.92,2.24,,,,,,,,,,,,,,,,,,,,,,2.36,,2.52,2.52,,,,,,,,,,,,,,,,,,,,2.76,2.27,,,,0.73,,,,,,,,,,,,,,,,,,2.85,2.68,,
G06009900020042,,,,,,,,,3.14,3.47,,,,,,,,,,,,,,,,,,,,,,1.74,,1.9,1.9,,,,,,,,,,,,,,,,,,,,3.1,1.49,,2.75,2.8,1.59,,,,,,,,,,,,,,,,,,,,,
G06009900020043,,,,,,,2.4,,3.52,3.84,,,,,,,,,,,,,,,,,,,,,,2.12,,2.28,2.28,,,,,,,,,,,,,,,,,,,,,1.87,,3.13,3.18,1.96,,,,,,,,,,,,,,,,,,,,,
G06009900020044,,,,,,,,,4.03,3.99,,,,,,,,,,,,,,,,,,,,,,2.71,,2.86,2.86,,,,,,,,,,,,,,,,,,,,4.07,2.46,,3.71,,2.55,,,,,,,,,,,,,,,,,,,4.27,,
G06009900020051,,,,,,,,,3.24,3.2,,,,,,,,,,,,,,,,,,,,,,3.24,,3.4,3.4,,,,,,,,,,,,,,,,,,,,4.6,2.99,,,,3.08,,,,,,,,,,,,,,,,,,3.84,3.49,,
G06009900020052,,,,,,,,,3.42,3.37,,,,,,,,,,,,,,,,,,,,,,3.35,,3.51,3.51,,,,,,,,,,,,,,,,,,,,4.71,3.1,,,,3.19,,,,,,,,,,,,,,,,,,4.01,3.66,,
G06009900020061,,,,,,,,,2.78,2.73,,,,,,,,,,,,,,,,,,,,,,3.5,,3.66,3.66,,,,,,,,,,,,,,,,,,,,4.46,3.25,,,,2.65,,,,,,,,,,,,,,,,,,3.38,3.02,,
G06009900020062,,,,,,,,,2.68,2.63,,,,,,,,,,,,,,,,,,,,,,3.72,,3.88,3.88,,,,,,,,,,,,,,,,,,,,4.36,3.47,,,,2.55,,,,,,,,,,,,,,,,,,3.27,2.92,,
G06009900021001,,,,,,,2.45,,,,,,,,,,,,,,,,,,,5.26,,,4.08,,,2.86,,3.02,3.02,,,,,,,,,,,,,,,,,,,,,2.62,,,3.92,2.71,,,,,,,,,,,,,,,,,,,,,2.78
G06009900021002,,,,,,,1.58,3.45,,,,,,,,,,,,,,,,,,,,,,,,3.16,,3.32,3.32,,,,,,,,,,,,,,,,,,,,,2.92,,3.91,3.33,3.01,,,,,,,,,,,,,,,,,,,,,1.91
G06009900022001,,,,,,,1.23,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,,,,,,,,,,,,,3.3,,4.03,3.45,,,3.99,,,,,,,1.82,,,,,,,,,,,1.9,1.03
G06009900022002,,,,,,,1.6,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67,,,,,,,,,,,,,3.9,,,4.05,,4.29,4.24,,,,,,,1.82,,,,,,,,,,,2.16,1.32
G06009900022003,,,,,,,2.21,4.56,,,,,,,,,,,,,,,,,,5.66,,,4.7,,,,,,,,,,,,,,2.56,,,,,,,,,,,,,4.28,,,4.44,,,,,,,,,,2.72,,,,,,,,,,,2.84,1.97
G06009900022004,,,,,,,2.49,4.89,,,,,,,,,,,,,,,,,,,,,5.05,,,,,,,,,,,,,,2.46,,,,,,,,,,,,,4.61,,,4.77,,,5.13,,,,,,,2.61,,,,,,,,,,,3.04,2.21
G06009900023011,,,,,,,3.8,,,,,,,,,,,,,,,,,,,4.49,4.69,,3.57,,,,,,,,,,,,,,3.58,,,,,,,,,,,,,5.77,,,5.92,,,,,,,,,,3.39,,,,,,,,,,,4.49,3.62
G06009900023012,,,,,,,4.22,,,,,,,,,,,,,,,,,,,5.3,5.5,,4.38,,,,,,,,,,,,,,3.03,,,,,,,,,,,,,,,,6.67,,,6.12,,,,,,,2.84,,,,,,,,,,,4.78,3.94
G06009900023013,,,,,,,1.75,4.0,,,,,,,,,,,,,,,,,,3.99,,,3.12,,,,,,,,,,,,,,2.51,,,,,,,,,,,,,3.72,,,3.88,,,,,,,,,,2.66,,,,,,,,,,,2.44,1.58
G06009900023014,,,,,,,2.66,,,,,,,,,,,,,,,,,,,3.55,3.76,,2.68,,,,,,,,,,,,,,3.41,,,,,,,,,,,,,4.62,,,4.78,,,,,,,,,,3.56,,,,,,,,,,,3.35,2.48
G06009900023021,,,,,,,1.82,4.06,,,,,,,,,,,,,,,,,,4.03,,,2.97,,,,,,,,,,,,,,2.95,,,,,,,,,,,,,3.79,,,3.94,,,,,,,,,,3.11,,,,,,,,,,,2.55,1.68
G06009900023022,,,,,,,2.48,,,,,,,,,,,,,,,,,,,3.73,3.74,,2.35,,,,,,,,,,,,,,3.61,,,,,,,,,,,,,4.45,,,4.6,,,,,,,,,,3.77,,,,,,,,,,,3.21,2.34
G06009900024011,,,,,,,3.84,,,,,,,,,,,,,,,,,,,3.21,3.41,4.26,2.8,,,,,,,,,,,,,,4.59,,,,,,,,,,,,,5.81,,,,,,,,,,,,,4.74,,,,,,,,,,,4.53,3.66
G06009900024012,,,,,,,4.44,,,,,,,,,,,,,,,,,,,3.63,3.83,4.68,3.22,,,,,,,,,,,,,,4.65,,,,,,,,,,,,,6.4,,,,,,,,,,,,,4.45,,,,,,,,,,,5.13,4.26
G06009900024021,,,,,,,3.33,,,,,,,,,,,,,,,,,,,3.82,4.02,,3.09,,,,,,,,,,,,,,4.09,,,,,,,,,,,,,5.3,,,5.46,,,,,,,,,,4.24,,,,,,,,,,,4.02,3.15
G06009900024022,,,,,,,4.33,,,,,,,,,,,,,,,,,,,5.29,5.49,,4.36,,,,,,,,,,,,,,3.14,,,,,,,,,,,,,6.57,,,,,,6.23,,,,,,,2.94,,,,,,,,,,,4.89,4.05
G06009900024023,,,,,,,4.12,,,,,,,,,,,,,,,,,,,3.86,4.06,,3.45,,,,,,,,,,,,,,4.85,,,,,,,,,,,,,6.09,,,6.24,,,,,,,,,,4.66,,,,,,,,,,,4.81,3.94
G06009900025011,,,,,,,3.39,,,,,,,,,,,,,,,,,,,3.41,3.62,3.88,2.49,,,,,,,,,,,,,,4.14,,,,,,,,,,,,,5.36,,,,,,,,,,,,,4.3,,,,,,,,,,,4.08,3.21
G06009900025012,,,,,,,4.13,,,,,,,,,,,,,,,,,,,2.46,2.49,3.91,2.44,,,,,,,,,,,,,,4.88,,,,,,,4.26,,,,,,,,,,,,,,,,,,,5.04,,,,,,,,,,,4.82,3.95
G06009900025013,,,,,,,4.82,,,,,,,,,,,,,,,,,,,1.62,1.83,2.87,1.85,,,,,,,,,,,,,,5.63,,,,,,,3.67,,,,,,,,,,,,,,,,,,,5.78,,,,,,,,,,,5.56,4.68
G06009900025031,,,,,,,5.38,,,,,,,,,,,,,,,,,,,0.68,0.81,1.8,1.48,,,,,,,,,,,,,,,,,,,,,2.86,,,,,,7.35,,,,,,,,,,,,,,4.16,4.1,,,,,,,,,,5.24
G06009900025032,,,,,,,5.5,,,,,,,,,,,,,,,,,,,0.73,0.66,1.52,1.24,,,,,,,,,,,,,,,,,,,,,2.58,,,,,,,,,,7.32,,,,,,,,,,3.69,3.63,,,,,,,,,,5.36
G06009900025033,,,,,,,5.11,,,,,,,,,,,,,,,,,,,1.21,1.27,1.95,1.21,,,,,,,,,,,,,,,,,,,,,3.01,,,,,,7.08,,,,,,,,,,,,,,4.39,4.33,,,,,,,,,,4.97
G06009900025041,,,,,,,5.09,,,,,,,,,,,,,,,,,,,0.84,1.03,2.52,1.78,,,,,,,,,,,,,,,,,,,,,3.58,,,,,,7.06,,,,,,,,,,,,,,4.68,4.62,,,,,,,,,,4.95
G06009900025042,,,,,,,4.32,,,,,,,,,,,,,,,,,,,1.5,1.71,2.46,0.99,,,,,,,,,,,,,,,,,,,,,2.81,,,,,,6.29,,,,7.25,,,,,,,,,,,,,,,,,,,,5.05,4.18
G06009900026021,,,,,,,4.93,,,,,,,,,,,,,,,,,,,1.22,1.15,1.32,0.59,,,,,,,,,,,,,,,,,,,,,1.98,,,,,,,,,,6.71,,,,,,,,,,3.79,3.73,,,,,,,,,,4.79
G06009900026022,,,,,,,5.32,,,,,,,,,,,,,,,,,,,1.65,1.58,0.97,0.98,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,6.07,,,,6.16,,,,,,,,,,3.73,3.67,,,,,,,,,,
G06009900026023,,,,,,,5.65,,,,,,,,,,,,,,,,,,,1.58,1.51,0.77,1.4,,,,,,,,,,,,,,,,,,,,,1.97,,,,,,6.65,,,,6.74,,,,,,,,,,3.02,2.96,,,,,,,,,,
G06009900026031,,,,,,,4.81,,,,,,,,,,,,,,,,,,,1.95,1.88,2.0,0.47,,,,,,,,,,,,,,,,,,,,,2.23,,,,,,,,,,6.29,,,,,,,,,,4.52,4.46,,,,,,,,,,4.67
G06009900026032,,,,,,,4.5,,,,,,,,,,,,,,,,,,,2.26,2.19,2.31,0.88,,,,,,,,,,,,,,,,,,,,,2.28,,,,,,5.64,,,,5.73,,,,,,,,,,,4.77,,,,,,,,,,4.36
G06009900026041,,,,,,,4.02,,,,,,,,,,,,,,,,,,,2.88,2.82,2.99,1.43,,,,,,,,,,,,,,,,,,,,,3.23,,,,,,5.99,,,6.14,6.6,,,,,,,,,,,,,,,,,,,,,3.88
G06009900026042,,,,,,,3.45,,,,,,,,,,,,,,,,,,,2.9,2.83,3.0,1.45,,,,,,,,,,,,,,,,,,,,,3.36,,,,,,5.42,,,,6.39,,,,,,,,,,,,,,,,,,,,4.19,3.31
G06009900026043,,,,,,,4.26,,,,,,,,,,,,,,,,,,,2.51,2.45,2.62,0.9,,,,,,,,,,,,,,,,,,,,,2.86,,,,,,6.22,,,,6.6,,,,,,,,,,,5.02,,,,,,,,,,4.12
G06009900026051,,,,,,,4.95,,,,,,,,,,,,,,,,,,,2.71,2.64,1.89,1.52,,,,,,,,,,,,,,,,,,,,,1.84,,,,,,5.26,,,,5.36,,,,,,,,,,4.65,4.59,,,,,,,,,,
G06009900026052,,,,,,,5.5,,,,,,,,,,,,,,,,,,,2.17,2.1,1.33,1.22,,,,,,,,,,,,,,,,,,,,,1.56,,,,,,5.54,,,,5.63,,,,,,,,,,4.09,4.03,,,,,,,,,,
